NoteID,EmployeeID,ManagerID,Date,NoteText
b1fe0ad8-69a7-4762-890b-165c5a7140b6,ccc8b20c-a0e2-476b-a9aa-cbda0b19cb3b,f9bec295-192b-427e-b468-b90a36d3ed6e,2021-11-08,"Great team player, always willing to help peers."
81d7839b-523c-45ae-9f43-27de2520f8b0,ca4c8fff-17ec-4f37-8d03-243e495f2425,c3301c22-2b4b-4c7f-827f-90a886d47311,2025-11-16,"Highly motivated, took initiative on the last project."
5a705617-e242-430d-ba41-9ac6059c12fc,b9be0cd0-b8a0-4d16-9b72-8d0d41af1833,75540a9f-e62c-4345-88b2-726080c8100d,2026-05-14,Has expressed interest in moving to a management role.
897926e8-21d9-4a53-93e7-62e983f09278,b9be0cd0-b8a0-4d16-9b72-8d0d41af1833,75540a9f-e62c-4345-88b2-726080c8100d,2026-07-12,Has expressed interest in moving to a management role.
06dcc045-0c97-46c0-9b2d-32c9655cd8e4,bad8616d-3035-43cf-95e4-301586a2e938,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2025-12-19,"Highly motivated, took initiative on the last project."
aa4f589f-3ae5-40d4-8218-c9ee1cb19bac,124c9d34-d7d3-4da4-8a46-f70e95c69c1a,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2022-10-04,"Highly motivated, took initiative on the last project."
69694774-41d4-4c0c-bdf9-e7342065b5c9,b1d8093d-be3b-41c3-9d88-4c4ef3ae951b,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2026-05-11,Requires too much supervision for senior-level tasks.
fd229267-0c2b-4572-885f-7ce9650b50b4,b1d8093d-be3b-41c3-9d88-4c4ef3ae951b,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2023-08-03,Employee is showing great leadership potential.
c4dbe6b7-8373-4d24-9529-db8c77099bdc,1679bbb4-ae3e-43d0-8f11-b417511ef735,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2022-03-13,"Frequently arrives late to meetings, need to address punctuality."
daa4c874-73a6-4a45-8d01-dba8d93f9882,1679bbb4-ae3e-43d0-8f11-b417511ef735,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2025-12-13,Employee is showing great leadership potential.
e571363a-a5ca-42a9-919d-cc5a89a53a5a,5e97cd2d-7c1b-4c60-973f-3ac6861199dc,630716e5-012e-462e-997f-4bddc29d22c6,2025-12-02,"Going through some personal issues, performance slightly dipped but expected to recover."
c7a744bf-efa3-41c5-bd13-4ac37fb8692f,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,9c6389a2-f1aa-472a-a405-217b6094b685,2019-02-23,"Struggling with the new tech stack, suggested additional training."
991f8bb4-9330-4fd0-9201-8c75fadfa722,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,9c6389a2-f1aa-472a-a405-217b6094b685,2022-12-20,"Consistent performer, always meets deadlines."
157f4537-860f-4e0c-8a9c-3376f9cce56b,b07439a2-8f08-4bee-8419-c573a8d5f211,7005687a-9bf2-49a1-ada1-97c42963f3ed,2025-05-23,"Going through some personal issues, performance slightly dipped but expected to recover."
dbe6ced9-3f34-403f-9af8-7dfe1607cc7c,b07439a2-8f08-4bee-8419-c573a8d5f211,7005687a-9bf2-49a1-ada1-97c42963f3ed,2026-02-26,Has expressed interest in moving to a management role.
d195a87d-d2b9-40d8-9be1-a7e03668ea95,4af115f3-9587-426e-8692-5c83d30ec93a,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2025-04-14,"Great team player, always willing to help peers."
ad437acd-ff6c-4ea3-bde2-d23d531441b2,e110f9cc-0ac9-4ad5-bfa3-e089fb8d61e2,8565ea1d-4f56-4a49-b00a-1ff7618021be,2024-06-23,"Highly motivated, took initiative on the last project."
777d18af-0423-40b3-98c1-a6ac1e23e7ee,daa279c4-cfbb-4edc-b097-41b95bc02f98,c928550c-2338-463b-930a-29020041a190,2026-05-19,"Great team player, always willing to help peers."
8111cb31-f6be-4013-9d35-89103e4c4657,abdb5fcd-7427-4be0-b7cf-3fd33f7994b4,c3301c22-2b4b-4c7f-827f-90a886d47311,2021-02-28,Has expressed interest in moving to a management role.
caaef16b-50f9-4e4d-bf16-f5e6c9021f95,9ac75d6b-a7c5-438b-8779-32931a11f819,75540a9f-e62c-4345-88b2-726080c8100d,2023-03-13,Requires too much supervision for senior-level tasks.
7b7d2f4a-778c-4bb5-8fa0-cc8b55d8541f,9ac75d6b-a7c5-438b-8779-32931a11f819,75540a9f-e62c-4345-88b2-726080c8100d,2025-09-18,"Great team player, always willing to help peers."
4cbaf9be-1f33-4b99-b679-0a4def8cdb84,a6ca71af-68b1-4696-9cc0-c12f68153e39,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2019-08-19,"Going through some personal issues, performance slightly dipped but expected to recover."
49ceeb6e-1007-4b46-9c58-3a35a31e430c,9b525013-824b-4d8b-af0a-ffb13573a7ed,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2024-12-30,Requires too much supervision for senior-level tasks.
40c7ef03-3358-4b17-a685-d5a5ebab9d24,9b525013-824b-4d8b-af0a-ffb13573a7ed,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2025-06-01,"Consistent performer, always meets deadlines."
d32effe6-48ff-4aa6-84e3-1db64e4543c2,539d1f79-5ab4-4900-bc64-e210bc9f2118,8763f813-0fd1-448e-ae96-bd0f6be5d249,2025-10-30,Requires too much supervision for senior-level tasks.
930e2c4b-a57e-454d-a53a-6d28cd788a47,19f19a9e-1840-48d3-ab90-16b8eb779f27,3cd82c5e-529d-4500-8d52-deee030c1ea3,2024-03-23,Employee is showing great leadership potential.
043f10fb-63cd-4e54-b0d7-88fa4c782b35,19f19a9e-1840-48d3-ab90-16b8eb779f27,3cd82c5e-529d-4500-8d52-deee030c1ea3,2025-07-11,Requires too much supervision for senior-level tasks.
a8f601ab-8927-4f12-a275-612590b2c0ad,e8cadb6c-9e41-491f-8692-78b5892e70d0,630716e5-012e-462e-997f-4bddc29d22c6,2024-03-31,Needs to work on communication skills with cross-functional teams.
40fd9da7-a383-4eae-b505-5d008d6f413b,e8cadb6c-9e41-491f-8692-78b5892e70d0,630716e5-012e-462e-997f-4bddc29d22c6,2024-05-16,"Consistent performer, always meets deadlines."
2ecd31e9-dd46-4bd5-be13-e3544844ddae,0f5df6b5-b431-4fe5-9952-5e8871ba31fe,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2025-01-21,"Great team player, always willing to help peers."
004af11c-e772-4efd-81ce-8bb14caa31f1,b4eb39ea-73f7-422f-b78c-9a89b8a2a3de,8a6cb659-c889-4932-ba72-818cd81574f2,2025-03-14,"Highly motivated, took initiative on the last project."
e1b8fff9-bf49-4f20-9369-31f01c20c381,8d8a003f-7ede-4ad7-a100-d4d74becae0c,a344149f-bc18-412b-940e-29c201e37a54,2026-07-02,"Highly motivated, took initiative on the last project."
32742d89-3ce6-4789-b10d-a25f3c92bf72,8d8a003f-7ede-4ad7-a100-d4d74becae0c,a344149f-bc18-412b-940e-29c201e37a54,2022-03-03,"Great team player, always willing to help peers."
93adb155-2b3c-494f-802a-c853cd61e6cb,8604c655-b776-46c4-bca9-c19d849d3567,93893360-8fd5-40d9-a827-3d8dc0d2f698,2020-05-01,Requires too much supervision for senior-level tasks.
baba528f-d1a7-4a5e-aef3-f89fe9389dac,8604c655-b776-46c4-bca9-c19d849d3567,93893360-8fd5-40d9-a827-3d8dc0d2f698,2021-12-05,"Struggling with the new tech stack, suggested additional training."
b76b8aab-e1dc-4f5f-b236-8b9d634a2972,8096ca20-1182-4ba3-a7a1-71c6d9921302,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,2024-01-21,"Struggling with the new tech stack, suggested additional training."
9bd169bb-3407-4d1d-a012-e5320e23ed02,8096ca20-1182-4ba3-a7a1-71c6d9921302,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,2023-09-29,Requires too much supervision for senior-level tasks.
d0c39831-f44b-4a3a-9115-42911629aaf0,e0b16672-0926-4c08-89ba-bf8c920ec5a5,95fee654-165a-4426-8f15-5aa7615c5e52,2020-11-20,Has expressed interest in moving to a management role.
c31467ad-bb2f-458b-a012-10691e02e636,97bd87b6-09ce-4416-8787-e29f98706077,f9bec295-192b-427e-b468-b90a36d3ed6e,2020-01-06,Needs to work on communication skills with cross-functional teams.
c892ad7c-4830-4d5c-940a-05072538f72f,97bd87b6-09ce-4416-8787-e29f98706077,f9bec295-192b-427e-b468-b90a36d3ed6e,2026-07-25,"Consistent performer, always meets deadlines."
e785f2c5-1b74-4198-8f09-a7895cbb7c9c,adb55aaa-18be-43fd-917e-da224abc0a8a,c3301c22-2b4b-4c7f-827f-90a886d47311,2022-03-10,Needs to work on communication skills with cross-functional teams.
48f5ec46-0a1c-4f71-aa17-c3399b5306cd,b6c921f2-352c-4d16-b6f6-5712a7564bf8,75540a9f-e62c-4345-88b2-726080c8100d,2024-06-21,Needs to work on communication skills with cross-functional teams.
887a68df-a1d8-4aa5-b813-d2a633242f98,b6c921f2-352c-4d16-b6f6-5712a7564bf8,75540a9f-e62c-4345-88b2-726080c8100d,2023-08-04,Needs to work on communication skills with cross-functional teams.
134963e1-60ba-4643-b76b-648f6540505b,506a153d-ae9e-47b2-be0f-a0b88c583e1d,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2023-08-05,"Going through some personal issues, performance slightly dipped but expected to recover."
fe43c486-68d5-4ee3-b836-95e6944b86fb,466490ed-c441-4809-89de-7a7b94f6c805,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2025-09-26,"Consistent performer, always meets deadlines."
07e27db1-5f86-4b14-81b4-394852d96d1a,466490ed-c441-4809-89de-7a7b94f6c805,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2026-06-05,"Frequently arrives late to meetings, need to address punctuality."
fb837402-c548-4331-8f9a-7662ed72faf7,59154665-8df4-45e9-9d6d-ddf4da3e7528,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2026-01-20,"Going through some personal issues, performance slightly dipped but expected to recover."
d632acd3-4dd3-4fb2-b091-900a265dbbd4,59154665-8df4-45e9-9d6d-ddf4da3e7528,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2023-11-26,"Consistent performer, always meets deadlines."
bba68c78-1b06-4e0b-9b69-162c0c5d98d3,7f08202e-b8b5-4439-9520-6270ec61cd33,8763f813-0fd1-448e-ae96-bd0f6be5d249,2023-12-29,"Great team player, always willing to help peers."
b1ce1203-95cb-41ef-85c3-26206ada45b8,deca4391-71d5-4f72-bd29-a5aa46fc2e8c,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2025-01-18,"Highly motivated, took initiative on the last project."
b2c31d18-722e-4b0b-b29a-69b7f50a4b4d,0c34ff6e-1d03-4985-b4cc-904f80513e64,3cd82c5e-529d-4500-8d52-deee030c1ea3,2021-12-04,Needs to work on communication skills with cross-functional teams.
639996d3-33a2-4681-8908-730b0f95f7df,0c34ff6e-1d03-4985-b4cc-904f80513e64,3cd82c5e-529d-4500-8d52-deee030c1ea3,2025-03-25,"Going through some personal issues, performance slightly dipped but expected to recover."
a6d00546-5dc1-4a3b-88ee-f912d9a57df8,4c77e810-f54d-4579-92e4-fd850cf38bc3,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2026-04-21,"Going through some personal issues, performance slightly dipped but expected to recover."
62f76364-623e-4c58-b931-922fd07223d1,4c77e810-f54d-4579-92e4-fd850cf38bc3,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2026-03-11,"Going through some personal issues, performance slightly dipped but expected to recover."
4adc9e7a-58ce-4d6e-a115-dc01fd7759f0,3d48377a-bba1-45d1-ab4c-f924d858a856,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2019-11-23,"Struggling with the new tech stack, suggested additional training."
6cb88e6c-3698-4b91-afec-370c64b8f84a,a329a60e-e34d-493c-a006-2beb675b04d4,8a6cb659-c889-4932-ba72-818cd81574f2,2019-04-13,"Frequently arrives late to meetings, need to address punctuality."
ac623508-91bc-4f9b-8c83-74526afe90de,a329a60e-e34d-493c-a006-2beb675b04d4,8a6cb659-c889-4932-ba72-818cd81574f2,2026-06-02,Requires too much supervision for senior-level tasks.
79a5c621-ce0d-4694-b93a-e6c5f220ae9d,9daa5c6f-e7c0-4657-ac1d-cf6fae66251d,a344149f-bc18-412b-940e-29c201e37a54,2025-12-31,"Great team player, always willing to help peers."
a730fea3-13e5-48c0-a909-dad9b69ed7ec,f0eb1a24-fb5e-4afa-9880-2ce428caf2e2,555ee223-e3a0-411a-bd41-37eb57af5802,2026-03-23,Needs to work on communication skills with cross-functional teams.
1775eb38-8eb8-46fe-8df2-f2a634f12e4e,f0eb1a24-fb5e-4afa-9880-2ce428caf2e2,555ee223-e3a0-411a-bd41-37eb57af5802,2023-02-25,"Going through some personal issues, performance slightly dipped but expected to recover."
32b610a0-faed-44d6-b01f-1935c6d018e5,8313ea82-4a82-46a8-9f77-e7807cc5ff90,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2025-03-15,Employee is showing great leadership potential.
9b52b7d0-3752-4c48-a5c0-0def8465f084,8313ea82-4a82-46a8-9f77-e7807cc5ff90,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2026-01-31,Has expressed interest in moving to a management role.
afed1d9b-2a5c-49de-8169-de7355ba8928,b23f4475-52bb-4426-a043-52b276e609a1,c928550c-2338-463b-930a-29020041a190,2024-09-04,"Struggling with the new tech stack, suggested additional training."
7dd73331-b704-4579-b7bd-f41179fba8c6,7e762cd4-7767-4252-8739-a4bfaa3789b2,c3301c22-2b4b-4c7f-827f-90a886d47311,2024-12-18,"Struggling with the new tech stack, suggested additional training."
c5999335-5d3c-4903-b88f-205ff4f3daa4,37e99a2b-2003-441e-acfa-2ff18a0424d7,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2025-10-15,"Going through some personal issues, performance slightly dipped but expected to recover."
683ffbe5-3717-48e0-9776-e480cb5361ad,37e99a2b-2003-441e-acfa-2ff18a0424d7,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2022-03-16,"Highly motivated, took initiative on the last project."
2bf783b3-dc2a-4e2d-9920-e4224ba14151,d544d81b-2eb9-43d3-83ad-151a22284091,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2023-12-02,"Highly motivated, took initiative on the last project."
61e0f88c-47da-48ef-874e-4f948d562e7c,d544d81b-2eb9-43d3-83ad-151a22284091,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2026-04-14,"Highly motivated, took initiative on the last project."
a46b318a-5093-41fc-a99b-c9d950ebc749,7e5c4bfa-b1d0-4843-bdfc-049bb37e59bd,254e5290-7c0b-4c32-a48f-ce956be85d4a,2025-08-25,Needs to work on communication skills with cross-functional teams.
2e90d7fd-b82f-414b-a91c-f94cd81a6207,7e5c4bfa-b1d0-4843-bdfc-049bb37e59bd,254e5290-7c0b-4c32-a48f-ce956be85d4a,2025-07-19,Has expressed interest in moving to a management role.
2d3b15b1-d7c2-4fa2-8a45-37c48a3772c1,11d69685-7474-4539-92b1-dca51165df4f,8763f813-0fd1-448e-ae96-bd0f6be5d249,2025-11-15,"Frequently arrives late to meetings, need to address punctuality."
68ba1031-ec85-4437-a13b-9b65feaab6f6,11d69685-7474-4539-92b1-dca51165df4f,8763f813-0fd1-448e-ae96-bd0f6be5d249,2023-02-01,"Consistent performer, always meets deadlines."
dfe4c156-5581-4a73-b2bc-5a189dcbfe76,394fa9cc-9d37-4ee8-849c-6cdb1a6d9991,3cd82c5e-529d-4500-8d52-deee030c1ea3,2025-05-22,"Great team player, always willing to help peers."
c9cd7cb5-ea7d-4db7-9564-c9ae200fa0e2,4ccf7927-02dd-40c4-a915-9014404ee1f5,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2021-10-12,Employee is showing great leadership potential.
8886c5f5-8571-4377-9cb5-64c8387a3bbe,4ccf7927-02dd-40c4-a915-9014404ee1f5,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2018-11-20,"Great team player, always willing to help peers."
da091c72-e6e2-4951-9fd5-ee9858a3d89f,9d6858ae-5d10-41d3-b613-ff03447a770b,ce210808-0643-4154-b355-0f4fdb9309a7,2024-02-23,"Frequently arrives late to meetings, need to address punctuality."
03c539b7-889d-44e6-9a42-a214784ce9d3,9d6858ae-5d10-41d3-b613-ff03447a770b,ce210808-0643-4154-b355-0f4fdb9309a7,2022-02-05,Has expressed interest in moving to a management role.
b286b215-b81f-4340-951b-c45729179ed1,8c8a400b-94b2-4290-8e0d-08959982de63,8a6cb659-c889-4932-ba72-818cd81574f2,2026-07-14,"Great team player, always willing to help peers."
79614347-6803-4b00-9556-fe37018e9802,8c8a400b-94b2-4290-8e0d-08959982de63,8a6cb659-c889-4932-ba72-818cd81574f2,2022-04-17,"Consistent performer, always meets deadlines."
15acf1bb-ea47-4351-8e48-99bbb02387ee,879d1e92-5cf6-4093-9848-484a7d782dc3,9c6389a2-f1aa-472a-a405-217b6094b685,2024-09-05,Requires too much supervision for senior-level tasks.
db8a4c80-f846-47fe-9695-9b6f5a3999a3,36cc0bd8-3e91-48ef-99e7-0974e02a6000,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2025-01-19,Has expressed interest in moving to a management role.
131ed7c8-9cbe-40dc-b04d-8dac9f2eecda,36cc0bd8-3e91-48ef-99e7-0974e02a6000,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2025-12-28,Employee is showing great leadership potential.
6455e5c4-fb20-40d2-ad20-b67115b64baa,b9b7129e-8f4c-454a-864e-ebee4a271bcf,ddf2f671-973b-4de9-afc4-04e64c763b88,2025-04-07,"Consistent performer, always meets deadlines."
75d150b9-754e-4213-900a-4f01f0876268,b9b7129e-8f4c-454a-864e-ebee4a271bcf,ddf2f671-973b-4de9-afc4-04e64c763b88,2022-03-23,"Great team player, always willing to help peers."
a765b5a2-82ad-4c3b-bd16-0e80c5b18b10,4c6e6cc6-b50c-4880-9a3a-78a7641407f5,555ee223-e3a0-411a-bd41-37eb57af5802,2026-07-02,"Going through some personal issues, performance slightly dipped but expected to recover."
bd1a9c29-d49f-45b6-9063-3f82c6e1c238,4c6e6cc6-b50c-4880-9a3a-78a7641407f5,555ee223-e3a0-411a-bd41-37eb57af5802,2024-04-20,"Consistent performer, always meets deadlines."
b79479aa-8f39-4e53-a2b9-47ad87bde810,39da6842-bc05-4bad-a0cd-89548cde1957,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,2024-11-10,Employee is showing great leadership potential.
51483f3a-6632-48f0-834d-919ac5044744,10fb29b0-abc3-4406-b2c8-697f41217e95,8565ea1d-4f56-4a49-b00a-1ff7618021be,2026-04-27,Needs to work on communication skills with cross-functional teams.
f8b8526b-3768-47ed-b18c-5504c86e4540,10fb29b0-abc3-4406-b2c8-697f41217e95,8565ea1d-4f56-4a49-b00a-1ff7618021be,2025-08-28,Employee is showing great leadership potential.
14eeb628-1ecf-45d8-aba3-657376b899d8,663e6e23-a861-469d-89c8-69b8e53a8d08,f9bec295-192b-427e-b468-b90a36d3ed6e,2024-11-25,Requires too much supervision for senior-level tasks.
6cf90606-4d15-4fa2-88e3-03c593a890be,3f79c304-b4fd-4b0a-b7e5-f263b28e556e,c928550c-2338-463b-930a-29020041a190,2026-07-26,Needs to work on communication skills with cross-functional teams.
6237f5f7-e9d8-4f95-937b-44fff2751fe1,09bb5581-2b05-48fd-a4ba-d2e32bd6ade5,75540a9f-e62c-4345-88b2-726080c8100d,2020-12-18,"Going through some personal issues, performance slightly dipped but expected to recover."
40102ed7-1d35-4dfd-9101-26e6ce130c9a,09bb5581-2b05-48fd-a4ba-d2e32bd6ade5,75540a9f-e62c-4345-88b2-726080c8100d,2024-12-14,Has expressed interest in moving to a management role.
cea7571d-ce6a-4e60-a4b9-cd1c5e93b3e7,af1730f2-3420-4781-b074-b50a17d27284,a21c8a2b-18ab-4040-b6ca-9d87668287e2,2026-03-03,"Consistent performer, always meets deadlines."
4f539951-6d57-4030-a654-83505072ec6b,6cbb596f-8979-402a-97f4-6473943e5ea9,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2022-10-27,Needs to work on communication skills with cross-functional teams.
d4286428-6fb6-416c-a823-3e8a37f095f5,6cbb596f-8979-402a-97f4-6473943e5ea9,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2022-12-14,"Great team player, always willing to help peers."
0bfa641b-6ecd-4688-9825-744bb3330af0,8154c70d-9d90-4ff7-a7cf-9bd75e54ca67,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2026-04-21,"Struggling with the new tech stack, suggested additional training."
01718ca8-b0e6-4382-9448-5bd1ecc90d24,b5b66f98-f1a3-45a2-88ca-30dda34c5f6b,8763f813-0fd1-448e-ae96-bd0f6be5d249,2017-10-09,"Going through some personal issues, performance slightly dipped but expected to recover."
d213af0b-b148-4828-a5d6-f5715be7a502,f08d813b-db73-450e-b906-ebd6ed8c1771,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2023-09-24,Has expressed interest in moving to a management role.
3e74ea85-6e7d-4bd6-9ac0-7dcb9a21d2bd,f08d813b-db73-450e-b906-ebd6ed8c1771,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2024-07-04,Requires too much supervision for senior-level tasks.
c5313a85-8e1a-40aa-95cf-7f46ec17149e,31ebb7d5-2174-4f86-b532-eb1a8883618c,0a372f95-d7ee-49d9-a2df-e7ddf82290de,2025-03-16,Requires too much supervision for senior-level tasks.
dfb2bf46-d354-42d8-af7d-de62f61791bf,6df48676-dd92-4d53-b6d6-5f904495cc1e,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2026-07-06,"Going through some personal issues, performance slightly dipped but expected to recover."
a668eab6-a93e-4994-9568-fd5109efbfe2,6df48676-dd92-4d53-b6d6-5f904495cc1e,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2026-05-05,"Struggling with the new tech stack, suggested additional training."
97f8da5d-3a85-4acc-80fa-dabf02d7a8dc,809da520-b841-42b3-ae98-2a3172a6e451,ce210808-0643-4154-b355-0f4fdb9309a7,2026-07-13,"Going through some personal issues, performance slightly dipped but expected to recover."
fdb8dc83-f20e-48d3-812e-91c208ae9c2b,809da520-b841-42b3-ae98-2a3172a6e451,ce210808-0643-4154-b355-0f4fdb9309a7,2026-03-01,"Struggling with the new tech stack, suggested additional training."
05bedb86-1eeb-4b7e-b746-8b7f85192f30,25e678e9-6adf-4562-9e42-eef2203c139e,630716e5-012e-462e-997f-4bddc29d22c6,2024-05-26,Needs to work on communication skills with cross-functional teams.
5e135f5c-a1a4-49ad-bef7-4b7da7833545,abbc3eb2-2500-48cd-8100-2f0dc89b68a4,9c6389a2-f1aa-472a-a405-217b6094b685,2021-10-07,Requires too much supervision for senior-level tasks.
a3b226b5-94d6-44fd-bd74-9d4a6d337d88,899f842f-c064-45b7-9d78-547200f07249,a344149f-bc18-412b-940e-29c201e37a54,2023-08-06,Requires too much supervision for senior-level tasks.
c10f9d07-81b0-4480-a349-a6acd8adc0d3,899f842f-c064-45b7-9d78-547200f07249,a344149f-bc18-412b-940e-29c201e37a54,2022-10-10,"Frequently arrives late to meetings, need to address punctuality."
05520776-0092-4960-b90c-a63e9cbe9510,9809544d-13b1-4fb0-bbc2-d8ef22cf963d,7005687a-9bf2-49a1-ada1-97c42963f3ed,2024-09-18,"Frequently arrives late to meetings, need to address punctuality."
1aca3723-38d6-4268-b4b2-d6ffe47f3aa5,9809544d-13b1-4fb0-bbc2-d8ef22cf963d,7005687a-9bf2-49a1-ada1-97c42963f3ed,2025-06-26,Needs to work on communication skills with cross-functional teams.
9ebf0342-bcbd-4310-a2c9-d7c1fb209edd,446f1af2-a71c-487d-86ba-866c3f7a99c5,36f9d437-0f3f-4390-b929-2ead8cea5fb5,2018-10-20,"Frequently arrives late to meetings, need to address punctuality."
18a2bcfa-825a-4cb3-b19a-e639aee1d2b5,b349471d-5090-40e2-a295-9af7c8dd8aca,555ee223-e3a0-411a-bd41-37eb57af5802,2026-06-21,Employee is showing great leadership potential.
5ef5605b-d982-472c-8b87-f56cb748eb6c,b349471d-5090-40e2-a295-9af7c8dd8aca,555ee223-e3a0-411a-bd41-37eb57af5802,2026-06-27,"Struggling with the new tech stack, suggested additional training."
43fe601a-1ece-4732-b81b-98f9a37f5883,7247dc34-6ac4-4065-8190-cd35ffd5cbe2,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,2023-05-18,Requires too much supervision for senior-level tasks.
bdbb274f-46a0-4bf5-bcb3-d2ec3ed468e1,9e1026c4-4b1a-4418-9e73-99d1354f286d,c3301c22-2b4b-4c7f-827f-90a886d47311,2023-05-21,"Great team player, always willing to help peers."
15f8a0fc-e136-4a89-93bb-7144b3c67474,eb201d41-f713-44d4-bf15-a1665fc70b68,f29a8f01-0ea3-45f6-a563-5ab88bd21740,2024-08-13,Needs to work on communication skills with cross-functional teams.
2ad38e40-9439-49ab-9313-94aadbe29243,ffc02fa9-5745-4641-99e9-a0a3e6443181,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,2019-04-29,"Frequently arrives late to meetings, need to address punctuality."
1b27c296-3613-48b6-9179-920ce7fd84e9,8974d41f-0de7-496b-9043-f6af1dad6e1d,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,2024-12-11,"Struggling with the new tech stack, suggested additional training."
347d6980-77ef-4a14-aafa-a8de521ff3e7,d0995275-0b82-495e-b4e9-f6e30ec7a007,254e5290-7c0b-4c32-a48f-ce956be85d4a,2020-09-05,"Consistent performer, always meets deadlines."
f2ebe27f-492e-475a-88e1-88c0ff4b364e,d0995275-0b82-495e-b4e9-f6e30ec7a007,254e5290-7c0b-4c32-a48f-ce956be85d4a,2018-12-26,"Going through some personal issues, performance slightly dipped but expected to recover."
60e799b9-9aef-46fe-a5fc-04d4ac8388cf,893575da-e159-4500-9106-5395f886f0a4,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,2022-06-19,Employee is showing great leadership potential.
5b8cedce-5eb5-449c-a601-cfa97500bc9a,87fdac6b-1e07-4b33-9f91-bbdbd1b3d9ea,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2019-05-23,"Great team player, always willing to help peers."
b60d5d5d-1103-4bb6-b221-19cc7cc14e60,87fdac6b-1e07-4b33-9f91-bbdbd1b3d9ea,40d6cd96-c5d0-4455-b009-0b0046dcb51b,2017-10-22,"Struggling with the new tech stack, suggested additional training."
bdf8b087-3861-43c1-93cf-ae9c313c5028,7185ac7e-4ae5-472f-9dea-96b6b1a9183d,630716e5-012e-462e-997f-4bddc29d22c6,2025-07-27,"Great team player, always willing to help peers."
855f28a0-488b-45d9-b1fe-0c2a6f615913,7185ac7e-4ae5-472f-9dea-96b6b1a9183d,630716e5-012e-462e-997f-4bddc29d22c6,2026-06-14,"Great team player, always willing to help peers."
e0c8fe5d-33b8-4438-bfaf-6ce56f17368f,8af390bb-9b14-4623-b79c-10d7bac6f62f,543b70df-c750-4d2d-8b42-9ad31bebe5d1,2024-06-24,"Struggling with the new tech stack, suggested additional training."
33b4ce47-2088-49f1-bd0f-666f61475298,1a6871a1-a8b5-4434-962e-1fbf4d9d3c7e,a344149f-bc18-412b-940e-29c201e37a54,2026-02-03,"Highly motivated, took initiative on the last project."
d2a26ead-85b4-4897-96d2-0b3c0dfdda3d,f79c9a0f-1ab0-44db-93c0-3ef5b7053ac4,7005687a-9bf2-49a1-ada1-97c42963f3ed,2025-08-24,"Frequently arrives late to meetings, need to address punctuality."
b49d3db3-906d-4001-9304-a28a8f902b76,f79c9a0f-1ab0-44db-93c0-3ef5b7053ac4,7005687a-9bf2-49a1-ada1-97c42963f3ed,2025-05-21,"Struggling with the new tech stack, suggested additional training."
