RecordID,EmployeeID,Month,DaysAbsent,DaysPresent,OvertimeHours,RemoteDays
4e8fe51a-5e6d-48cb-8b26-5e9ba2a98f7f,3daa4c72-3d41-4276-a5a7-21c6eda6cffe,2026-03,4,18,4,1
e3e1de0b-e197-4ff0-ad17-6d2530d2266d,3daa4c72-3d41-4276-a5a7-21c6eda6cffe,2026-02,4,18,4,7
1a58c5ab-9b27-4d2f-a7d3-702698ce9bd2,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-07,0,22,10,5
2f761ecc-2f7b-436a-a3cf-91d4d9ed46fb,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-06,0,22,11,8
45e2a7c6-6546-459d-ba97-e818ad373926,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-05,1,21,14,6
2fea6e3f-d214-4e53-84cc-865d3c1c44b3,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-04,1,21,14,6
71fce32f-6692-47f2-9892-d546414e0ea6,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-03,1,21,9,9
11af9785-a81f-4696-9498-24ce31360fb4,d030a013-cc6a-476a-8d24-e757a1a7dc67,2026-02,1,21,7,3
51dcac8d-8fc6-492f-a06a-28ec14524261,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-07,0,22,10,2
95d70f47-8142-4437-861c-74af3d1cdb95,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-06,0,22,13,7
ac55ac7f-04ca-4b67-8fd6-473d26ddb6ee,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-05,0,22,6,1
d19cd5d2-341d-44c1-8e26-8dbd9c9b0a25,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-04,0,22,14,5
db1e50a5-2fd9-4af8-9216-2caff78df090,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-03,0,22,8,4
3874834c-7dd9-40a3-915f-ab44dc7b9df0,ffa96281-c391-4f28-ac27-c6fa8aae27d9,2026-02,1,21,10,9
07074358-64af-4014-92e2-7c5405626543,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-07,1,21,12,10
7141ab12-3ab1-437b-aa54-2a6cb6f8d2b6,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-06,0,22,10,4
d509b5b8-b7d1-41f9-8b9a-d81bfc328ae6,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-05,0,22,6,3
67c7cfba-7666-4c54-9409-de99ab8ae20a,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-04,0,22,10,9
0c7f9f7f-d2b6-4f88-a58b-da1c6edbbdf6,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-03,0,22,6,8
bedd2cb5-93d0-46a8-b9cf-49e5bc89d16a,8e7a1f6e-f5cc-41a2-befd-38b6e47516e8,2026-02,1,21,7,5
81e2c3bf-736e-4595-9278-cb0f828d83f1,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-07,1,21,9,2
f68f4559-fb99-4de3-bc34-6af324aaddc0,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-06,0,22,11,10
52fc575b-f520-41c8-ace4-0838b43d7a7e,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-05,1,21,8,9
8447505c-b491-4a6b-abef-b0bb072b8461,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-04,0,22,6,10
1defe51c-1d66-4303-9589-52fc444c45c1,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-03,1,21,15,5
dd3ee5e6-89be-45cd-80cf-d7111c6c6b10,8ca3eba9-316c-4027-a5ad-0ba0ce4e42a8,2026-02,0,22,7,5
cc4645e6-2917-4083-9829-ad5401c4a2c7,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-07,0,22,15,8
cbd39d3a-505d-48b3-a259-0d4ce2476618,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-06,0,22,11,4
3c9470a7-fa26-4ade-a072-68b7b8567793,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-05,1,21,13,1
a7ac1734-c136-4eac-9db2-ca5813f4e33a,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-04,1,21,8,5
58224862-9fe3-4b91-82c8-c248f4cc6473,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-03,0,22,11,0
015e2124-f20a-4dd5-ae5d-ddd8a72a63cc,a9446d58-c4dc-4cee-afde-5d85d663e9d3,2026-02,0,22,11,2
dbcf791c-59db-4b04-9c78-ca28301683aa,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-07,3,19,4,4
0832f186-449a-41f8-b329-3b062d94365b,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-06,2,20,0,0
e5448b68-4ed6-4143-9aae-1d29eac35811,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-05,6,16,4,5
6189c872-fe28-42e9-bf16-2e7edfb4404c,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-04,2,20,1,7
6c49f886-6df8-4c23-a40a-c3f605d7e8c6,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-03,6,16,0,9
37ac98d3-da20-4a32-a6d5-b004628acbe6,3b3e8c20-735f-4539-a33e-4ebf50191aaa,2026-02,3,19,3,7
f598ef44-a796-44db-bfa6-88b547a1e12d,5ab92a63-9337-4866-ab82-8506f79299fd,2026-07,1,21,14,5
d2830c56-7084-4565-86c3-59d37b9bd93c,5ab92a63-9337-4866-ab82-8506f79299fd,2026-06,0,22,10,2
6051a7f1-42e9-4ed7-bf03-ba4c781b906c,5ab92a63-9337-4866-ab82-8506f79299fd,2026-05,0,22,8,6
fc7338a3-9bfd-4b91-80a9-68cbfaa23a6c,5ab92a63-9337-4866-ab82-8506f79299fd,2026-04,0,22,12,0
f7d04bdc-760a-4edf-9cc5-c796b85f3108,5ab92a63-9337-4866-ab82-8506f79299fd,2026-03,1,21,9,9
ab0e56ff-95a6-44a7-88b7-0e851eba3bc6,5ab92a63-9337-4866-ab82-8506f79299fd,2026-02,1,21,12,8
e11ca3d2-aac9-4f19-aac4-6dad5e35bc5c,5db818af-461a-49e1-9ad2-53844f8c5020,2026-07,0,22,7,5
d05d7c31-6fba-43d5-9fcf-8e176c2ccfa1,5db818af-461a-49e1-9ad2-53844f8c5020,2026-06,1,21,13,8
b0ed1551-a82d-4d38-beb4-968afcf42975,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-07,1,21,5,0
64682789-3303-45c7-ae69-77aa0dadfd5c,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-06,1,21,12,0
70fb89b1-ad93-47ca-b25d-a42ee2c198a1,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-05,0,22,14,7
e8b561d2-598d-4248-8f5b-7a69f2d23bed,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-04,1,21,7,5
5a55138d-c866-453d-b172-744fee7b3a7e,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-03,1,21,13,5
b88a2090-6752-47a7-8217-f671f25c5b0b,da7ffe0c-d0b6-4b66-bbea-ca3261e1cf87,2026-02,0,22,14,9
db4bc9b8-4058-46e6-bf5c-7bac1fa45b62,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-07,1,21,6,6
e4847566-ec1e-4e74-8a15-3a882b5e9354,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-06,0,22,9,5
aca760dd-0091-4e5c-9442-1c4479e3814b,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-05,0,22,6,4
f69f03f6-56ef-4abe-8da6-54b5ba9c2fc8,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-04,0,22,11,7
920f15bb-f106-421b-97df-322e14f2e594,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-03,0,22,5,3
9157b5b1-7431-4235-b3b9-5497f7ff6504,65eeaf2e-ccb8-4d27-960a-435841bb786f,2026-02,1,21,13,9
05a2a7b1-521c-4137-8de0-9137e06a2c62,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-07,1,21,5,6
e593a7c8-ca1b-48c4-92bc-42a9ef29bcec,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-06,0,22,9,4
9d84b775-bfdc-4272-ba80-d061f68a6fe4,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-05,0,22,7,4
8332303f-ad0b-4e36-a166-f33bb4dc9e6d,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-04,1,21,8,3
998d610e-5741-4ac4-a8de-6c5ac79616b0,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-03,0,22,10,6
94e2a15b-405a-4d29-a034-c468592b92a3,38ccb3e3-de72-4954-8d3f-281fd95790c9,2026-02,1,21,7,2
993c128c-ee16-4f3a-a7fd-1e334360667c,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-07,0,22,10,5
72bce396-8fe9-42e4-aa07-0b848eb84e66,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-06,1,21,13,9
3fc19936-4934-4175-83cf-addfd1d3dbb1,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-05,1,21,5,2
a227f27a-660d-4855-b2c0-a86a5c2d1f5b,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-04,0,22,6,8
16436828-fbbc-486b-bf3c-23778de75891,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-03,0,22,12,10
cd7b87e4-70c5-49da-a2e8-79885491a524,8866cbb3-d703-4d0f-bd06-80490a70b4e3,2026-02,0,22,6,3
1aa9a909-0bb4-41a8-8007-7ee6120525ef,947198b7-2986-4829-8eab-15262ce6c062,2026-07,1,21,6,8
b76a764c-2383-4e66-91bd-07da5a04767f,947198b7-2986-4829-8eab-15262ce6c062,2026-06,2,20,0,2
04996d29-d7e9-4cbe-bc98-a9c0d8bcbdba,947198b7-2986-4829-8eab-15262ce6c062,2026-05,3,19,0,10
007b2fba-a002-480c-acda-1a00d221a738,947198b7-2986-4829-8eab-15262ce6c062,2026-04,3,19,4,10
18b1e052-931e-4e48-9710-96a3f7bf2497,947198b7-2986-4829-8eab-15262ce6c062,2026-03,3,19,2,7
59cf3c6e-06cc-4bef-9ae3-833176781438,947198b7-2986-4829-8eab-15262ce6c062,2026-02,1,21,2,9
0e1eced6-4c97-4109-b1fe-866455f2bad8,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-07,1,21,5,1
ea0cb741-7dc7-4a0e-bf35-f144b24d373f,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-06,0,22,8,4
833a0721-41cb-4c44-9d5d-2142b7bc3ea0,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-05,0,22,14,8
353d2751-94c1-4c53-8e86-54031293c4ca,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-04,0,22,9,9
b9e9bb55-30a6-41e6-b469-98e26f5ea32a,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-03,0,22,6,9
c6f91a85-9654-425c-9c4d-930b7ad8435e,5909711d-7a37-43ac-a5d7-33cfc365c1ae,2026-02,0,22,10,2
87502cf2-85ad-406e-ace5-448764d3d93d,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-07,0,22,9,8
f5156bee-272d-49c3-bd97-116406cf37db,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-06,1,21,5,8
669370bf-f65e-432f-a0ef-a68d69e4106e,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-05,0,22,15,10
e3c394b9-b4a9-4a68-9a51-ca1517c0d1e1,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-04,0,22,13,10
8e61498c-a048-459c-b019-3a51aad7bd15,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-03,0,22,15,0
59d4a249-75db-4206-8d99-eb3601b11039,15297c5c-d692-454f-b625-2ccfaff1f62a,2026-02,1,21,6,1
6ca63153-507b-4bb7-8d17-fe568098fd08,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-07,0,22,15,2
4816a292-4d02-460a-ae87-2dd5e1ae405d,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-06,0,22,9,9
a6fac554-01c4-473e-8f54-c6637cfa3bd9,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-05,1,21,14,3
6552ef9a-a503-463c-a7f1-df1ddea54442,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-04,1,21,9,8
44275d6d-b0a2-4313-9b20-83a957f29435,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-03,0,22,12,2
9642d07f-bdc0-4a96-bb12-2ce21f640758,6c016a8a-80fe-4e9e-9846-ff0d10722b43,2026-02,0,22,11,1
42fd6eb8-84cb-4654-9f52-739310f2f8fb,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-07,1,21,8,6
00aab695-8198-4d98-b700-435cc70d4ab4,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-06,1,21,15,8
c94e79d5-3222-43f1-8863-cf98dbd522bd,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-05,0,22,12,7
c7bb03d1-48ad-4b01-9153-a950c0c2d375,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-04,0,22,7,3
58649505-5e95-4056-ba33-3d032fa82778,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-03,0,22,10,8
d49f975b-a99c-4b3f-bf28-1b15c9d9b5bb,ccd3136b-a8b0-4e40-a9fb-2366fc97eadb,2026-02,1,21,5,8
c1e47048-9b34-471e-a622-888a1a9a9aa2,391506e2-9b53-495a-906c-552b05e2b84f,2026-07,1,21,5,3
80eb4e26-3cb6-4a67-87cc-4a9169aa3071,391506e2-9b53-495a-906c-552b05e2b84f,2026-06,0,22,6,8
bb8b245c-c496-4017-bfab-0fab3878284b,391506e2-9b53-495a-906c-552b05e2b84f,2026-05,0,22,12,5
e851ead3-0266-47c4-a78c-a476b1bb9be3,391506e2-9b53-495a-906c-552b05e2b84f,2026-04,1,21,5,7
d0e053a8-b884-4881-a473-f3846ec62233,391506e2-9b53-495a-906c-552b05e2b84f,2026-03,1,21,6,9
5b09ba8d-db55-4359-a16e-96e2f978d054,391506e2-9b53-495a-906c-552b05e2b84f,2026-02,0,22,10,4
8773b916-2197-4e7c-bb0e-ec649e6643f1,25d7caf9-9bec-4061-895c-741789c2a487,2026-07,1,21,9,9
2c0466c2-651b-40a3-9e6e-8e0845425f87,25d7caf9-9bec-4061-895c-741789c2a487,2026-06,1,21,15,2
67db674b-949e-43a6-851d-2a40ac3c4594,25d7caf9-9bec-4061-895c-741789c2a487,2026-05,1,21,12,8
5e3480de-9695-4229-bba4-b48bbe318393,25d7caf9-9bec-4061-895c-741789c2a487,2026-04,0,22,6,10
5b129795-41eb-46c2-8092-4400892f8a34,25d7caf9-9bec-4061-895c-741789c2a487,2026-03,1,21,9,7
91931b86-a415-4521-83e9-9fec44b52930,25d7caf9-9bec-4061-895c-741789c2a487,2026-02,0,22,12,0
1ae0ea12-f026-4b2e-b821-a478d5121b03,796e0429-995b-450c-adab-1b28cafc3025,2026-07,0,22,15,6
ffb8a889-df53-4c15-a499-874b7f6271c0,796e0429-995b-450c-adab-1b28cafc3025,2026-06,1,21,6,5
753861b8-278d-4d23-87d9-8a1786af1def,796e0429-995b-450c-adab-1b28cafc3025,2026-05,1,21,5,5
6cf79870-4041-4797-9487-b3146716585a,796e0429-995b-450c-adab-1b28cafc3025,2026-04,0,22,15,6
24025a45-483b-4440-afe2-6ead1af725e1,796e0429-995b-450c-adab-1b28cafc3025,2026-03,1,21,12,6
eb61a4bd-d483-4135-b00b-38ad0b2c5b24,796e0429-995b-450c-adab-1b28cafc3025,2026-02,1,21,15,3
cdd644b0-e3b3-43c9-8ad8-0a99bdbcb0c8,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-07,6,16,5,10
7af96c4b-9fef-4700-bd61-57c06b8f9fb6,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-06,3,19,2,2
be67ca1c-50f8-4777-8eff-a89023e5ac57,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-05,2,20,5,5
8c7b580d-9566-4b97-9846-9486b68043e5,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-04,3,19,2,9
f278d4ad-92f2-4c64-a83b-1ed938e89084,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-03,4,18,3,1
2812b44a-552a-478b-8b6b-20cd71c76c09,18f82e30-63ee-49c7-8ea4-b6713c249b73,2026-02,2,20,2,7
1153146a-4e78-47fe-a254-46faf31f0114,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-07,3,19,9,9
c6dd5c52-c384-4430-98a6-4a36bf6e545c,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-06,3,19,2,1
c8072fba-f998-4597-ab5f-6f2fe200d27e,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-05,2,20,3,1
ae4597ff-74f4-41fe-8623-5eb88f0fff46,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-04,3,19,5,5
5c487f38-7fc7-4cd7-ab2d-eb5e14942002,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-03,2,20,7,2
9c0d1c91-96ca-48b1-87cc-d7480ea9b1eb,dca44805-44b0-4a77-aaf7-0737e193bc50,2026-02,3,19,7,3
97e8c06f-c6fd-45a0-b202-0a9d1d858b44,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-07,2,20,3,0
9110701d-b829-44dd-8912-dc73e854c27a,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-06,6,16,1,9
43d2ddc1-2bac-49bb-8086-61bef25373be,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-05,6,16,3,1
4329ed9a-2022-453d-b20d-7a2fdb0be942,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-04,5,17,5,9
7914313d-a429-4bd9-be46-d4c5215cb703,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-03,5,17,0,2
0fce2a03-275c-4832-8f81-391511a539dd,e51631cf-9308-4ea8-b472-c767c11e3cfb,2026-02,5,17,4,5
80f98a5b-f98d-4d52-a37e-3d6119e8eea0,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-07,3,19,4,8
1f4797b8-63e8-4c4f-bf00-a75d02116c22,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-06,2,20,6,5
fba27653-4b0d-40fb-bf21-8a9f57f23975,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-05,1,21,6,10
dbb4f32e-139b-4a38-a218-a1b2d1ee7409,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-04,1,21,2,10
865fb6cf-9756-4af8-a52a-e4bce7627519,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-03,3,19,6,4
dff97c28-459f-4ad9-8eca-e6811bc64acd,bde3608e-5ea2-440d-95d5-fd9a115055e9,2026-02,1,21,4,6
b6b93bfd-37e2-4dd7-bb73-912f3759240d,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-07,0,22,10,2
ee30e74b-dfc6-4b06-9790-5df71792123f,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-06,0,22,7,2
550e34c8-8dc2-4f77-853a-e14d529f3639,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-05,0,22,8,5
d0b4bc10-d6bf-4346-934f-6005d46323ef,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-04,0,22,14,0
c52db251-811b-4e18-9671-3455cd8e34e4,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-03,0,22,5,10
242743f4-c66b-4a98-a711-5dbbf39cfaa1,9986cd52-64b0-45eb-9fc3-61918b9944cf,2026-02,1,21,13,8
a48d9567-fdc1-43b3-8d20-2088eb8cb2a0,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-07,0,22,8,2
a32811fe-f232-4681-a3a7-c7868a721f26,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-06,1,21,8,4
b7866a07-3f4b-49c8-9726-2d56e2882a05,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-05,1,21,7,6
5a930084-12f4-439f-8dab-3dc6bce805b4,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-04,1,21,7,0
7d9949de-a36e-469f-b5e3-584b635c65b9,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-03,1,21,5,6
e496e329-34c0-483d-ab07-3a9d20f8f7cb,92a986d1-6f50-4af5-ba9f-6fdf282ed3c9,2026-02,0,22,7,6
5faa89bb-a3b9-4523-8736-8d00a494731f,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-07,3,19,10,10
ca0db890-31e9-438c-93f1-d06e4ab74686,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-06,3,19,8,10
c0e3c2a2-87a9-45d7-9580-7b22a18d0bd7,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-05,2,20,5,7
8cf1bffa-0635-41dc-a8de-13838ab8db80,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-04,2,20,10,10
067eaf4a-7862-45c7-bb1d-869b48ee635f,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-03,2,20,0,5
35395637-943a-4015-b5c0-f4ff06c1218a,0c75ba51-d93c-4a81-ac06-b659c33d008f,2026-02,1,21,0,9
241b39b0-a3cf-4359-9370-827e1de923ad,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-07,1,21,9,0
8157ccb9-cac4-4cd9-ae64-94aabfb952cf,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-06,1,21,13,9
94996f4c-79f1-45a5-a003-8dc9a0e5351d,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-05,1,21,8,1
aab5dac8-f153-4853-84ca-f2050ffe164b,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-04,0,22,7,5
452a735f-2faf-46c8-9afb-aaa3661cc3da,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-03,0,22,12,10
fcfb22b1-bb96-46f4-93fe-16e66600e7b3,d5bbae0b-f39f-4e92-8297-a44e20bbf5a2,2026-02,1,21,10,0
96d12062-ed3e-48cc-b73a-f35937f70e1e,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-07,1,21,13,9
c1636760-1305-4c44-96bc-170a561f1f5a,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-06,1,21,15,0
bc3a1b60-70a8-4937-b35f-af7a06e4db3c,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-05,0,22,5,7
06bdbb11-16fd-4252-b62f-ce6d89933fc5,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-04,1,21,9,4
9d8dc411-b759-4e56-8bb1-2f739a48b203,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-03,1,21,5,10
68e8465f-ff61-4423-a043-81fa4c50cf8e,7f2cc4eb-dbed-4a9c-806c-13c0f57a8ad2,2026-02,0,22,13,6
2a7a5151-a104-40e4-9782-f280df956479,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-07,1,21,4,4
4ac3a46a-a017-4a49-81cd-4885da119cf1,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-06,1,21,1,7
8df6495b-2df7-4451-b411-b02644ef1c0f,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-05,3,19,2,4
8bdef50e-0507-4d29-ad53-f87e7a0bf1a6,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-04,2,20,4,10
4758caa4-408c-4abe-954a-d15b58537d19,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-03,3,19,6,4
bb86bc87-427f-4d3e-8485-e440496487ae,ddf3eb62-90b6-4c34-8f84-324b19df8299,2026-02,2,20,2,2
6b5f2bda-27e5-49b7-8a16-c6ad4cbb2906,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-07,0,22,6,3
4cf18fdc-c441-4329-9f7f-f96acd633986,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-06,0,22,12,0
43058f04-eb84-4424-bdd2-713cb891d9d8,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-05,0,22,14,9
a5ef2a1f-ba56-4de0-8453-46de97180807,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-04,1,21,13,2
42e5e71b-d28e-4125-b7c9-aa9c9429190c,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-03,1,21,13,4
aeb5da43-e9eb-44ae-8ba8-571ad137dff2,3affac3e-2578-4ba1-ac36-5bd590a07648,2026-02,1,21,6,10
d5584545-a544-428d-96fd-0e9bb7412a28,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-07,0,22,13,1
9655a85a-eb87-4446-9c54-52aca58d8c1e,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-06,0,22,11,0
35057b25-018e-4f13-8d58-b845bb64afc7,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-05,1,21,15,5
842919bc-9a81-41c0-a580-4ec382c6d8b9,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-04,1,21,6,8
4d33b0bf-7cee-42f2-b929-55ee52241cee,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-03,1,21,10,0
1b9292ad-f327-48c8-b7c2-1f1c669da56c,6a30e75a-f20b-478f-b545-2b401ca8b3df,2026-02,1,21,8,3
0dd215bd-88c2-4201-99b0-533be214d96a,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-07,1,21,15,10
7b1d8524-3278-4891-a640-2870dec4777c,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-06,1,21,5,9
7646f902-6e2e-4035-8529-6477a75660fb,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-05,1,21,7,10
e08b70c4-d710-4954-bc85-d84dd5035178,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-04,1,21,9,4
e5d8b118-582d-498b-bba1-5c4b21b256f7,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-03,1,21,14,8
8872b279-80d1-47f4-8cd8-58621d6ad29d,4cd8d076-abe5-4dbe-b262-bbf448175144,2026-02,1,21,11,2
abc05c36-6df4-4e73-91dd-7d6a725806bd,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-07,0,22,5,8
8f30fb6b-4666-4751-9d1b-9ab50635d58f,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-06,0,22,10,4
1e31970d-989b-42d7-b47c-ef9b4dfd3abb,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-05,1,21,12,6
9e10dde8-9813-4467-8f3b-1b363c939a33,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-04,0,22,12,5
d5ab6e0d-e5aa-41d9-a027-dabb2ed1778c,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-03,0,22,12,6
750eaaaa-1d99-40a1-ade5-66cb5766f269,801b2cfb-4bcd-491f-a149-9bacae60561c,2026-02,0,22,11,2
0c56bd1d-2dbd-4f41-a153-6e9d96298f84,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2026-07,1,21,12,5
74017bc5-9805-4a26-ba6f-7057acabbae7,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2026-06,1,21,5,10
e465e670-cfe5-4178-8468-5dcb7e035a55,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2026-05,0,22,14,9
f4683ca4-16d7-4866-af9d-01ba4b40c28b,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2026-04,0,22,8,7
608093cc-b375-4d75-9603-99cd0fc897d0,0485a9cc-c4c4-4738-bb60-b6639ad97c66,2026-03,1,21,14,5
