SurveyID,EmployeeID,SurveyDate,EngagementScore,JobSatisfaction,WorkLifeBalance
6940df2a-0501-4e38-83d0-06d852dd625e,7c4c6f56-fd94-46b1-b573-ebdad9fdb6ed,2023-06-01,2,3,1
855726d2-5f8f-4c88-bed2-b47dcb35c1c1,7c4c6f56-fd94-46b1-b573-ebdad9fdb6ed,2023-12-01,4,4,2
b9329093-dd67-48f6-9490-bc6b5bb39ebb,7c4c6f56-fd94-46b1-b573-ebdad9fdb6ed,2024-06-01,3,4,3
0e5e0a90-4111-4c95-83b8-178ee464e33e,2bc5c1c7-f8c8-4dd3-8cb4-0d495800cf4f,2023-12-01,4,2,1
148c4e32-c464-49c8-8817-0debf15e2ca0,2bc5c1c7-f8c8-4dd3-8cb4-0d495800cf4f,2024-06-01,3,4,4
65afafc9-8cf1-4a02-ad0c-6271d732b457,13a67177-e073-46d4-8e76-dfb4db0dad81,2023-06-01,3,3,1
838d1279-fa4c-4478-831c-7a7bd730acba,13a67177-e073-46d4-8e76-dfb4db0dad81,2023-12-01,3,4,3
889c6c43-886d-4e45-949d-8e814247d5dd,13a67177-e073-46d4-8e76-dfb4db0dad81,2024-06-01,4,2,4
661aff7b-f835-451e-8379-a52bc57f3fd5,17d812af-66f7-4302-800a-b2ace260ac4d,2024-06-01,3,1,3
abca42fb-905a-4a46-a5e2-dff48b2b08ec,2012b0de-fb43-49a5-8afb-1f88f45cb098,2023-06-01,3,2,1
bc42c550-5469-4734-8397-a8edde3fd655,2012b0de-fb43-49a5-8afb-1f88f45cb098,2023-12-01,3,4,1
42587e74-c26d-4f2b-b24b-57c3267710f4,2012b0de-fb43-49a5-8afb-1f88f45cb098,2024-06-01,3,3,1
3988fbd1-de47-47b4-bf43-13256f952748,2862e575-02a4-4a54-b3e9-708ba50c7772,2023-12-01,3,3,4
152fa559-87cd-4ba7-9afd-240da427fb3c,2862e575-02a4-4a54-b3e9-708ba50c7772,2024-06-01,2,2,1
5d48181d-d1b1-4b3c-bad5-ba6da0bff53c,3dd364a4-5734-4dcd-9a0b-607de8475acd,2024-06-01,3,5,4
466e9d26-0f97-49b2-8ca4-bfb74ec653da,4449119f-286a-4ffe-95b0-0e05059bf99d,2023-06-01,4,3,4
3465b2e4-844d-4659-9bf1-d0742e45615b,4449119f-286a-4ffe-95b0-0e05059bf99d,2023-12-01,3,3,4
d0f5098e-3599-4c92-8e13-05b89ba1b54c,4449119f-286a-4ffe-95b0-0e05059bf99d,2024-06-01,4,4,4
b9de16d2-45c1-4465-8ea2-dcbe1e36a292,be509138-3163-4944-9803-301834141007,2024-06-01,3,2,3
1cf9a341-122e-4349-b1a3-493b51a20440,06fb6a9e-35be-4e0b-89eb-4f9c6cfccc24,2023-06-01,3,3,2
51889975-ceec-4057-b73d-4c85a0c823fe,06fb6a9e-35be-4e0b-89eb-4f9c6cfccc24,2023-12-01,1,3,1
70777844-cf23-422d-9432-b9cd59d43482,06fb6a9e-35be-4e0b-89eb-4f9c6cfccc24,2024-06-01,3,2,2
b5bd958c-8576-4db2-9725-aeabacdd678b,08db2da4-e542-4ee4-94eb-3a93c37bb289,2023-06-01,3,2,2
d179d524-39bb-42a6-9578-a03bd399ef4e,08db2da4-e542-4ee4-94eb-3a93c37bb289,2023-12-01,3,3,2
4fffff03-cfd1-4f01-a62e-e7472d89ea10,08db2da4-e542-4ee4-94eb-3a93c37bb289,2024-06-01,4,4,4
1cc673e1-2191-47ba-aec8-59a845f6672d,1ba05307-5caf-443a-a581-a70f88a6364d,2023-06-01,2,4,3
ec1dea08-4f34-4597-86bb-b5dd789dd2dd,1ba05307-5caf-443a-a581-a70f88a6364d,2023-12-01,2,4,1
e77b9c1e-8bca-420d-a12f-6203a3488006,1ba05307-5caf-443a-a581-a70f88a6364d,2024-06-01,3,3,3
66db771e-532c-4822-84d0-16170cde8171,a69c137e-c9e7-4afa-9a37-49a160f5bdb4,2024-06-01,2,2,2
23964445-5779-42cf-9098-3ef99855b5d2,5cb6e36a-4371-4bc3-99bb-f239c1fbce3e,2024-06-01,2,2,1
eed91312-9092-4ac0-9a86-43d5cb12ffce,67a131a5-b2b0-41c1-83eb-9874e75492dd,2023-06-01,4,2,4
c94ed187-3431-4129-a037-76991f9cdd21,67a131a5-b2b0-41c1-83eb-9874e75492dd,2023-12-01,3,3,3
4baf31b1-655b-4ff3-b38b-88e6d285efa5,33e06bf9-b0e5-4b3b-8016-5ee26d868eb7,2023-06-01,3,5,3
b7cee26f-d016-470c-bc64-c78f5a7b344c,33e06bf9-b0e5-4b3b-8016-5ee26d868eb7,2023-12-01,4,5,4
be833e3c-d4f6-404a-a0c3-101b6276db8a,33e06bf9-b0e5-4b3b-8016-5ee26d868eb7,2024-06-01,3,5,3
4639a401-b4a1-44ca-9c2d-6dcfd54bdf61,c3693754-7f9b-42fd-af40-5d54945ac8e5,2024-06-01,2,3,2
d5d5f655-abb9-4203-ac4c-afd571f1141c,c36b8fbe-0e9a-4a2a-a7ff-636b2fd86998,2023-06-01,3,3,4
50a5eb42-7531-49fa-947c-bfc6a6658c4e,c36b8fbe-0e9a-4a2a-a7ff-636b2fd86998,2023-12-01,2,4,2
68b340cc-aacd-4f27-af8c-bac58412291e,c36b8fbe-0e9a-4a2a-a7ff-636b2fd86998,2024-06-01,4,3,4
c70b43c9-635a-4c39-841e-d50420b99a9a,6edc4538-c811-487e-9762-b5456f1d16cf,2023-06-01,3,2,3
6c37189b-0db9-42b9-b2bd-54fc84fa9092,6edc4538-c811-487e-9762-b5456f1d16cf,2023-12-01,4,4,3
0a4cb041-50ee-4b6b-b791-a67ca4088f7f,6edc4538-c811-487e-9762-b5456f1d16cf,2024-06-01,3,4,2
48b2eb57-85a8-4dca-96b7-0f4c9c5198a7,e9cd4285-65c2-4d43-ba90-d3c964add09e,2023-12-01,3,4,2
cad910be-5bb0-41b9-99a4-06eb838df235,e9cd4285-65c2-4d43-ba90-d3c964add09e,2024-06-01,3,3,4
0edfd27b-1228-4769-87f6-b683f9d03da4,d513d3d8-13f1-4471-890f-32be1cda5b89,2023-06-01,3,3,1
7f6db5a0-4788-4cc1-a788-c50ed1ad3613,d513d3d8-13f1-4471-890f-32be1cda5b89,2023-12-01,4,4,2
3c49ec34-63e9-4008-8ca1-304b362717b5,d513d3d8-13f1-4471-890f-32be1cda5b89,2024-06-01,3,4,2
12024a80-d1a4-4a09-ad14-7168991f0788,eb780c23-d2cc-4f40-b884-f5cf78669fcb,2023-12-01,2,3,4
bb8b6338-de77-4292-aceb-4e85eafd8c54,eb780c23-d2cc-4f40-b884-f5cf78669fcb,2024-06-01,2,3,2
7114ea5c-478a-4da2-afa2-38fe0e3428ff,a0f7abf7-6d0f-4d29-a293-0ea2c6eaa311,2023-06-01,4,2,1
e7b97e16-1113-4f99-a481-e24c6e3e32df,74f31779-8175-4423-8101-2e8651d02888,2023-06-01,3,3,3
f6d52073-a7b9-4ca0-aef3-aa35ffbd0ddb,74f31779-8175-4423-8101-2e8651d02888,2023-12-01,2,2,4
cf65ab1a-cd2a-454c-a006-ab8fd878ee5f,74f31779-8175-4423-8101-2e8651d02888,2024-06-01,2,4,1
768763fe-1dde-4734-ad0d-bdf8795ccef7,59b43397-40f4-46ef-9a3c-961054e8edd4,2023-06-01,3,4,4
2448a3cb-6581-4c9d-97f5-185eb2d67eec,59b43397-40f4-46ef-9a3c-961054e8edd4,2023-12-01,3,2,4
611cd906-905a-41d2-8cf3-e87c721d90f0,59b43397-40f4-46ef-9a3c-961054e8edd4,2024-06-01,3,3,1
ce9d9a31-f1cd-43de-849d-8889f013183d,692d0d64-9e5a-4e72-86f9-c7830911536e,2023-06-01,2,4,4
7ccd44ea-2630-4acc-a29a-38d5a7e4b788,692d0d64-9e5a-4e72-86f9-c7830911536e,2023-12-01,4,3,1
21253401-4ce6-4102-ba9a-9c4bae9359be,692d0d64-9e5a-4e72-86f9-c7830911536e,2024-06-01,3,4,2
2009654e-97ad-4ea9-bfb5-cd5f6f37613c,5d642bfb-38f3-461a-8697-02f6916bdc66,2023-06-01,3,2,3
840cfe40-5c1e-4fc7-a9ef-0da56022be1a,5d642bfb-38f3-461a-8697-02f6916bdc66,2024-06-01,4,3,3
99abb398-4b38-44bd-8a93-75a45a167444,ab352517-fd30-45cd-a1e4-83224425360e,2023-06-01,2,4,2
7edfef7d-1519-4094-a336-0707dc32a435,ab352517-fd30-45cd-a1e4-83224425360e,2024-06-01,2,2,1
a4ca54e8-6ea1-4d07-86f8-70ed58a1ed70,ccc8b20c-a0e2-476b-a9aa-cbda0b19cb3b,2023-06-01,2,4,3
7be08a74-85be-407b-bd8e-7a525cbbb1a0,ccc8b20c-a0e2-476b-a9aa-cbda0b19cb3b,2023-12-01,2,3,3
95fe3772-8f2a-45f0-8446-0a54d1d6abf0,ccc8b20c-a0e2-476b-a9aa-cbda0b19cb3b,2024-06-01,4,3,1
1b38e5d1-d976-4a81-8f00-29d95e8471dc,a95f391d-ec5b-4f2f-be53-7601b0c53fd4,2023-06-01,3,4,1
0198a77b-0786-48a6-a966-01ab84c25bd9,a95f391d-ec5b-4f2f-be53-7601b0c53fd4,2023-12-01,3,3,3
acbdc141-0332-4e4f-b3d1-5119a8c080fd,a95f391d-ec5b-4f2f-be53-7601b0c53fd4,2024-06-01,4,2,3
f2a24467-2ca5-4952-9608-171fb6422f51,ca4c8fff-17ec-4f37-8d03-243e495f2425,2023-06-01,2,2,1
5e4ee140-2bc1-4655-8184-4d56d413cda9,ca4c8fff-17ec-4f37-8d03-243e495f2425,2023-12-01,2,1,1
1ce9ed30-9095-4178-9a37-54b0527641e0,ca4c8fff-17ec-4f37-8d03-243e495f2425,2024-06-01,3,2,1
dc81d1ae-cb32-4ad1-a933-0aba9e1a6314,124c9d34-d7d3-4da4-8a46-f70e95c69c1a,2023-12-01,1,2,3
f65bf5ec-cace-4c51-823c-9c92b0d64f3f,124c9d34-d7d3-4da4-8a46-f70e95c69c1a,2024-06-01,2,3,1
414dd33d-aa12-4c98-a388-e1351ba235ce,7193166d-a776-4015-8a8c-5b032267a377,2023-06-01,3,4,2
b6fc2d5b-eb95-4ae7-aea8-bb37f599496e,7193166d-a776-4015-8a8c-5b032267a377,2023-12-01,2,3,1
c6e047e0-7633-46e2-a92d-cf7fee6f3783,7193166d-a776-4015-8a8c-5b032267a377,2024-06-01,3,3,3
64dc685e-a05d-4936-98e1-6f62aa445dd4,b1d8093d-be3b-41c3-9d88-4c4ef3ae951b,2023-06-01,3,4,3
2dceefbf-44dd-4f01-86f8-1fb3f4091542,b1d8093d-be3b-41c3-9d88-4c4ef3ae951b,2023-12-01,3,2,3
71931ae4-dd3a-4bec-82ff-77ff328d8247,370f33c2-3730-4ae0-a6e3-1184769c96c1,2023-06-01,2,2,1
6fa9ab39-2a34-4497-908e-4a837d62efdc,370f33c2-3730-4ae0-a6e3-1184769c96c1,2023-12-01,2,3,2
b847f41a-620f-4367-83d6-e8efd92795d9,370f33c2-3730-4ae0-a6e3-1184769c96c1,2024-06-01,3,3,3
6cc5a850-6435-4646-9062-bbafb3625391,c6cded05-9d8f-48f6-a0f2-d32b8d1bbf9a,2023-06-01,2,2,2
f066eb92-1de7-4a06-82d5-9c78715ace08,c6cded05-9d8f-48f6-a0f2-d32b8d1bbf9a,2023-12-01,4,3,2
4badd666-3643-4c0e-b5ab-3c4f140f5705,c6cded05-9d8f-48f6-a0f2-d32b8d1bbf9a,2024-06-01,4,2,2
8155201a-b32f-42a7-a845-76e70ba87b4d,1679bbb4-ae3e-43d0-8f11-b417511ef735,2023-06-01,2,2,4
0a23575d-b1fe-4d06-bf4b-9b838e8c4f8b,1679bbb4-ae3e-43d0-8f11-b417511ef735,2024-06-01,3,3,3
ae6cd4cf-51c2-462b-8a8f-9430f1f037ca,5b59840e-a827-4035-b575-a481572720df,2023-12-01,4,3,2
918cd1dd-874c-46b1-a90c-050e471565b7,e43514d6-0604-4a48-af9e-cf34f3ecc86f,2023-06-01,3,4,1
242fafb1-b115-4320-a5a9-8eec264c30d2,e43514d6-0604-4a48-af9e-cf34f3ecc86f,2023-12-01,3,2,3
74182545-878b-41a2-9c79-8a0e888ec20b,e43514d6-0604-4a48-af9e-cf34f3ecc86f,2024-06-01,4,2,3
0f31aa17-ba65-49b5-b15f-eb1f60dc1e33,5e97cd2d-7c1b-4c60-973f-3ac6861199dc,2024-06-01,2,2,4
54585d3b-8bb2-4f54-a21b-cafb6582075d,7b8bc369-beb3-4bee-a81f-8057dc636860,2023-06-01,3,2,4
8220a747-1fa2-42cd-adad-3e9c8beccba7,7b8bc369-beb3-4bee-a81f-8057dc636860,2023-12-01,4,3,1
8b46c461-fad8-49ad-a0fb-158b4097605d,7b8bc369-beb3-4bee-a81f-8057dc636860,2024-06-01,3,3,2
950c5bb6-4be6-4f48-b8a7-f120a30e8c3c,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,2023-06-01,2,2,3
a68dfc9e-74f0-4231-9d01-4f969ac8637d,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,2023-12-01,2,3,3
d8d0236f-b7d2-4bfa-b94a-382f9e0f9feb,0543cfec-58b5-4d8a-8ac0-667dcb3f6374,2024-06-01,2,2,2
d7b9187a-dcc4-480b-ba3a-c720d8bd1b47,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2023-06-01,3,3,3
fbbd3754-d4a0-44c8-a111-6054aa821d24,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2023-12-01,4,5,3
21e09155-0ec4-41b3-a565-5e97e6b4496b,1cb1ab85-6997-4c35-beaf-6cec62c9089e,2024-06-01,3,4,5
f29fc26f-da4a-4fa1-8982-10272fa5e78a,cfadc6f3-0c13-489b-ba4c-342e21da6baf,2023-06-01,4,4,3
40f02266-ac08-42da-92d2-4f89fc77d978,cfadc6f3-0c13-489b-ba4c-342e21da6baf,2023-12-01,3,3,3
3a84c5a4-7d83-4834-88eb-e8e3fcba5970,cfadc6f3-0c13-489b-ba4c-342e21da6baf,2024-06-01,4,4,3
6e078024-52b7-4f16-90e7-47bebcb4d361,4af115f3-9587-426e-8692-5c83d30ec93a,2023-06-01,4,2,4
187e4666-7ea0-4b37-80ad-b10f794a3ec9,4af115f3-9587-426e-8692-5c83d30ec93a,2023-12-01,4,4,4
d4e7596d-d268-4063-84eb-9624ccf2ba30,4af115f3-9587-426e-8692-5c83d30ec93a,2024-06-01,2,2,1
60c54a30-e25a-470d-96fc-23c18c85420c,e00a65be-9b4c-4aa1-96a7-d1cdf12cc7fd,2023-12-01,3,1,1
b9a3f743-2d94-42b7-a746-824b75579049,e00a65be-9b4c-4aa1-96a7-d1cdf12cc7fd,2024-06-01,2,2,2
89b92c7b-5e45-4870-84de-11dbbd3b4e85,57262fdd-7f8b-4a74-b43b-8b6832a6e6ba,2023-06-01,2,3,1
ab203183-9fd0-4e70-8c7d-0fa1dbb3208c,57262fdd-7f8b-4a74-b43b-8b6832a6e6ba,2023-12-01,3,1,3
dbab8ac0-3376-4660-9296-d9167b055bba,57262fdd-7f8b-4a74-b43b-8b6832a6e6ba,2024-06-01,2,2,1
a8cb058f-e7f8-482d-a3fb-439ebd9d1a9c,a0afb9c9-3e5a-4c33-81ea-cc24ca296d5c,2023-06-01,2,2,4
9d5d6372-e415-4586-8986-d3833f2ca27c,a0afb9c9-3e5a-4c33-81ea-cc24ca296d5c,2024-06-01,3,2,2
583063c6-e004-4e34-8247-1d7ef67f26e0,abdb5fcd-7427-4be0-b7cf-3fd33f7994b4,2023-06-01,4,2,1
862e1871-1571-454b-bc46-a912c568d363,abdb5fcd-7427-4be0-b7cf-3fd33f7994b4,2023-12-01,2,4,2
0674ab84-af25-456b-b6c0-032a9b73d819,abdb5fcd-7427-4be0-b7cf-3fd33f7994b4,2024-06-01,2,4,2
e7e21d4e-246f-4251-883a-6697ec8e2fd1,9ac75d6b-a7c5-438b-8779-32931a11f819,2023-06-01,2,3,1
0a270430-46aa-44fd-af95-2ff6cf72c2bd,9ac75d6b-a7c5-438b-8779-32931a11f819,2023-12-01,3,1,3
2577cc6e-793a-4ade-936d-c17474f72a2d,9ac75d6b-a7c5-438b-8779-32931a11f819,2024-06-01,1,1,1
14822e09-8abe-47cd-ae4a-05031ccba14a,a6ca71af-68b1-4696-9cc0-c12f68153e39,2023-06-01,4,3,3
b7573438-d99d-4c7e-8a99-d79e05b1cbf5,a6ca71af-68b1-4696-9cc0-c12f68153e39,2023-12-01,4,3,3
21cfc324-3c4f-4565-b66b-4ac33868cab5,5a185440-7aff-4a66-b376-2c7770531bc7,2023-12-01,4,3,3
2acd1033-1256-4da2-bbaa-d190bab371b0,5a185440-7aff-4a66-b376-2c7770531bc7,2024-06-01,2,2,2
341a6465-49cd-4de7-b10d-e5353e4053be,33563952-9fba-4f08-a7f0-be00b89b9b72,2023-06-01,2,3,1
ac68e26d-a777-4030-bdc6-c9ae23f14af8,33563952-9fba-4f08-a7f0-be00b89b9b72,2023-12-01,3,4,2
0336b8bd-5974-480e-86a5-4c020faa998f,9b525013-824b-4d8b-af0a-ffb13573a7ed,2023-06-01,3,2,2
6aeae572-f70c-46dd-aa2c-6e4069f65340,9b525013-824b-4d8b-af0a-ffb13573a7ed,2023-12-01,2,4,3
f3e1d8aa-99aa-42db-bf30-b0ae0046c6eb,831a1a12-6644-49fa-a611-0f1b00c642da,2023-06-01,2,3,4
b1341a44-5efa-4396-a6e6-44a24ae3b548,831a1a12-6644-49fa-a611-0f1b00c642da,2023-12-01,3,3,4
918f0d33-a040-4549-9680-eb681172df86,831a1a12-6644-49fa-a611-0f1b00c642da,2024-06-01,2,4,3
d1162868-8879-4a7f-9783-e9e2e64c6027,539d1f79-5ab4-4900-bc64-e210bc9f2118,2023-06-01,5,4,2
667bdc88-a814-403a-9c9a-1d2e118d4b8d,539d1f79-5ab4-4900-bc64-e210bc9f2118,2023-12-01,5,5,3
c385112d-0e02-485e-830b-1fa152ff1af7,539d1f79-5ab4-4900-bc64-e210bc9f2118,2024-06-01,3,5,4
c47ea5ca-28e7-498a-b3d8-608371cedd55,ec555724-228c-49e1-8674-72533809aff2,2023-06-01,4,4,1
2aa8aa84-2925-44a7-b874-0faee2348530,ec555724-228c-49e1-8674-72533809aff2,2024-06-01,4,4,4
f832d5bd-889a-4531-9083-9c050cd849f0,19f19a9e-1840-48d3-ab90-16b8eb779f27,2023-06-01,2,2,2
87bbbff5-4228-4a46-ab92-c80e29569986,19f19a9e-1840-48d3-ab90-16b8eb779f27,2023-12-01,4,4,2
12e7545a-29ad-4e27-8b27-b56b1cbe7968,19f19a9e-1840-48d3-ab90-16b8eb779f27,2024-06-01,4,4,4
6d3e9431-b868-4cbf-927a-666f01d91861,5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,2023-06-01,2,3,2
c9f59c45-e3fc-40b9-ae26-30c7edd71316,5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,2024-06-01,4,4,3
315cfbe4-50d7-4ee1-a75d-920cfc9ea286,275ba9b5-5f17-47ee-9e8a-c568dc0689f1,2023-12-01,4,3,1
bbfee333-907f-4481-8215-5f9abf611440,275ba9b5-5f17-47ee-9e8a-c568dc0689f1,2024-06-01,2,2,3
334655cf-bc06-4812-980f-4b362e867710,e8cadb6c-9e41-491f-8692-78b5892e70d0,2023-06-01,3,3,2
f6dde9dd-896d-4db5-96b6-285266230075,e8cadb6c-9e41-491f-8692-78b5892e70d0,2023-12-01,2,2,3
0fab80f1-7d33-4fdb-9cf2-906f92f028a5,0f5df6b5-b431-4fe5-9952-5e8871ba31fe,2023-06-01,2,2,1
d4cfe169-cfa6-4d1e-86d7-8d81fe234a17,0f5df6b5-b431-4fe5-9952-5e8871ba31fe,2023-12-01,2,3,1
3223bb5b-4aa2-4647-8814-d66a665bdde5,0f5df6b5-b431-4fe5-9952-5e8871ba31fe,2024-06-01,3,3,1
66c8c56e-bb8e-469d-b03f-3ae41b1ab8dd,b4eb39ea-73f7-422f-b78c-9a89b8a2a3de,2023-06-01,3,2,4
7aa4f8cf-7306-4efa-a873-48bef73b2ec2,b4eb39ea-73f7-422f-b78c-9a89b8a2a3de,2023-12-01,3,4,4
96505e8d-6300-4b73-ad46-41ac8e31c53a,b4eb39ea-73f7-422f-b78c-9a89b8a2a3de,2024-06-01,3,3,3
96ef457d-40b6-4b70-9443-1d237f019b18,149c954a-3c5a-4056-bc1f-503d0f0190c5,2023-06-01,2,3,2
b07c247b-ef0d-4302-a38d-a3515f01da39,149c954a-3c5a-4056-bc1f-503d0f0190c5,2023-12-01,3,2,3
fd88d6ac-d24e-4abc-b23f-52b5d8060880,149c954a-3c5a-4056-bc1f-503d0f0190c5,2024-06-01,2,4,4
904376c7-f66e-4b00-a621-7ace66dcb622,8d8a003f-7ede-4ad7-a100-d4d74becae0c,2023-06-01,2,2,2
6665f113-1198-4888-8c0b-2004108161d2,8d8a003f-7ede-4ad7-a100-d4d74becae0c,2023-12-01,3,3,2
0e82d990-c956-4ae3-9e1a-db1fe508886a,a77c22da-d09e-45eb-acaa-4e7cd26fbf44,2023-06-01,3,4,4
9a9fcc92-f212-4387-975f-a48d652a6de7,a77c22da-d09e-45eb-acaa-4e7cd26fbf44,2024-06-01,2,2,2
ccac6ff8-19b9-4f97-8096-f06f45918989,8604c655-b776-46c4-bca9-c19d849d3567,2023-06-01,3,3,3
b9dafbde-852e-4869-9571-57fdd008e9d3,8604c655-b776-46c4-bca9-c19d849d3567,2023-12-01,3,5,5
bc31364e-ed2e-455f-9a4e-c922a2d7e640,8604c655-b776-46c4-bca9-c19d849d3567,2024-06-01,4,3,5
05ef0c77-99fe-49de-b0c7-ea18c8265709,12f5959d-7d5d-41ff-8a1d-e658b7a9aa73,2023-06-01,2,4,1
b985525d-6753-4d22-a448-1185922de5b3,12f5959d-7d5d-41ff-8a1d-e658b7a9aa73,2023-12-01,4,3,3
52467a63-aae2-4dac-9a31-be313544d1ff,12f5959d-7d5d-41ff-8a1d-e658b7a9aa73,2024-06-01,3,4,1
5012c38a-07da-46df-9ede-8daa5088f999,8096ca20-1182-4ba3-a7a1-71c6d9921302,2023-12-01,2,3,3
3e1ae895-780d-445e-bd2b-31af0c1a06b9,8096ca20-1182-4ba3-a7a1-71c6d9921302,2024-06-01,2,3,3
46713b71-87e5-4ef7-a0be-73c27194804b,37b8098e-a611-47cf-8f26-a8b136a5277a,2023-06-01,4,2,1
ce85d7a8-274f-490c-8688-39a6048c791e,37b8098e-a611-47cf-8f26-a8b136a5277a,2023-12-01,4,3,3
f1c39222-65cd-4d65-a3e1-50e876248302,e0b16672-0926-4c08-89ba-bf8c920ec5a5,2023-06-01,4,3,4
106b1831-d9d7-40d2-8684-b284e91bac06,e0b16672-0926-4c08-89ba-bf8c920ec5a5,2023-12-01,3,2,3
ddf21703-5e1e-46d3-bd27-04b8868c0428,e0b16672-0926-4c08-89ba-bf8c920ec5a5,2024-06-01,3,2,4
8cd14635-783b-455c-98eb-c5dca7ac9285,97bd87b6-09ce-4416-8787-e29f98706077,2023-06-01,3,1,3
b5ea8ff4-654e-44e8-9a59-d5b01a26bc27,97bd87b6-09ce-4416-8787-e29f98706077,2023-12-01,3,2,1
c04a8408-c0a7-4b1f-9f89-816e099b1a4f,97bd87b6-09ce-4416-8787-e29f98706077,2024-06-01,3,2,2
6a8cbb1b-541d-4677-88b3-1a0649f44648,78a9ab42-d92b-46d4-bb60-a58d1eabda73,2023-06-01,4,2,2
ec08b638-9f2b-428f-b1bd-833a58cc98e6,78a9ab42-d92b-46d4-bb60-a58d1eabda73,2023-12-01,3,3,1
5145fa2c-5cd8-4aec-8e6a-6df7358fe85e,78a9ab42-d92b-46d4-bb60-a58d1eabda73,2024-06-01,3,4,2
9c83b92a-a4cb-48c0-b82a-1e8108645a4a,adb55aaa-18be-43fd-917e-da224abc0a8a,2023-12-01,3,4,3
6e30976a-655b-4595-924a-0a086961cd24,adb55aaa-18be-43fd-917e-da224abc0a8a,2024-06-01,2,2,4
a922e869-c144-4b99-a7d1-72217bcce56a,b6c921f2-352c-4d16-b6f6-5712a7564bf8,2023-06-01,2,3,2
1a66e016-8c46-46be-8b9f-e040e9dc0b74,b6c921f2-352c-4d16-b6f6-5712a7564bf8,2023-12-01,2,2,1
6b16c5d2-8007-4db3-ae2c-8d876cf2318f,b6c921f2-352c-4d16-b6f6-5712a7564bf8,2024-06-01,3,3,1
d9c9b256-fd09-4927-a8c6-027b0c8472c2,41beb097-9a8e-4196-9b25-daaeea6a23e6,2023-06-01,3,2,1
8ab2d1c1-a88b-425b-a020-8a97d6bccb59,41beb097-9a8e-4196-9b25-daaeea6a23e6,2024-06-01,2,1,3
b0624d14-76f0-47bc-9c61-b90d291e591d,506a153d-ae9e-47b2-be0f-a0b88c583e1d,2023-06-01,3,4,2
8c78e9c3-3006-45bc-9861-8dbdf771e984,506a153d-ae9e-47b2-be0f-a0b88c583e1d,2023-12-01,3,3,1
b99938b3-6661-4843-b547-20c06ee86409,506a153d-ae9e-47b2-be0f-a0b88c583e1d,2024-06-01,4,4,3
9ebe8edf-e980-4a22-8f5f-d32e46c9e086,466490ed-c441-4809-89de-7a7b94f6c805,2024-06-01,1,2,2
266d2d39-0b21-40e5-a6de-d26fd1844d8f,59154665-8df4-45e9-9d6d-ddf4da3e7528,2023-06-01,2,4,2
37058206-d485-4142-8f25-e2bdabd908e1,59154665-8df4-45e9-9d6d-ddf4da3e7528,2023-12-01,3,2,2
c51ab05b-aeec-4fdf-bbe5-3fd08667af4a,59154665-8df4-45e9-9d6d-ddf4da3e7528,2024-06-01,3,2,3
aca872bb-a812-4f3d-a045-8d717390e798,043fe031-fb59-4ea9-aa82-21dd7b079832,2023-06-01,1,1,1
7c39ccd0-3551-46fa-a5d9-1ce6684b1322,043fe031-fb59-4ea9-aa82-21dd7b079832,2023-12-01,2,1,1
274262bf-da9e-4dfd-8275-8c8b0ee34d57,043fe031-fb59-4ea9-aa82-21dd7b079832,2024-06-01,1,3,3
2d5ba53e-0cde-4fd5-9c87-862086720db7,7f08202e-b8b5-4439-9520-6270ec61cd33,2023-12-01,2,3,3
6632d61b-aaf1-4daa-9865-718f1cf33eec,7f08202e-b8b5-4439-9520-6270ec61cd33,2024-06-01,2,2,2
75684d50-34fc-40bc-8e80-7cbf027fa9a5,deca4391-71d5-4f72-bd29-a5aa46fc2e8c,2023-06-01,3,3,1
096b1e30-6f31-4cde-afab-831e572ba91c,deca4391-71d5-4f72-bd29-a5aa46fc2e8c,2023-12-01,2,2,2
0f42a844-478d-409a-85d2-aac63facc331,deca4391-71d5-4f72-bd29-a5aa46fc2e8c,2024-06-01,3,2,4
2abf105f-77f1-4109-a294-b65b5ea8acfe,0c34ff6e-1d03-4985-b4cc-904f80513e64,2023-06-01,3,3,1
5e9f88c9-34bd-445e-be35-f0962bc7b36e,0c34ff6e-1d03-4985-b4cc-904f80513e64,2023-12-01,2,3,3
94374708-045a-449a-b254-551a766ce463,51d792da-b455-4477-b9af-d09e1ae27605,2023-06-01,3,2,1
8aea0197-72ae-4e06-a81b-a8538d3f4565,51d792da-b455-4477-b9af-d09e1ae27605,2023-12-01,2,1,2
18066938-642a-4621-a135-537339cdf360,51d792da-b455-4477-b9af-d09e1ae27605,2024-06-01,1,1,1
85ba490f-0133-42ca-8692-9d83664cdba7,794bf5aa-3ec9-4958-a1fe-52c7b6f6ddab,2023-12-01,2,4,3
2d69d681-83fe-40fc-8a9f-1c822239c911,794bf5aa-3ec9-4958-a1fe-52c7b6f6ddab,2024-06-01,4,3,2
79ebb505-163e-44c4-9871-5ce23b93b96b,3d48377a-bba1-45d1-ab4c-f924d858a856,2023-06-01,5,4,5
